web-scraper-order,web-scraper-start-url,img-src,name,type,efficiency rating,wattage,modular,color,price,link,link-href,rating
"1672963983-1158","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/ae66899de26828af3df3192aef48db02.256p.jpg","Corsair HX1500i (2022)","TypeATX","Efficiency Rating80+ Platinum","Wattage1500 W","ModularFull","ColorBlack","319.89","Corsair HX1500i (2022)         (2)","https://es.pcpartpicker.com/product/hrFbt6/corsair-hx1500i-2022-1500-w-80-platinum-certified-fully-modular-atx-power-supply-cp-9020215-na","(2 Ratings, 5.0 Average)"
"1672963985-1159","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://m.media-amazon.com/images/I/41A8WI9MptL.jpg","Phanteks Revolt X","TypeATX","Efficiency Rating80+ Platinum","Wattage1200 W","ModularFull","ColorBlack / Silver","321.71","Phanteks Revolt X         (2)","https://es.pcpartpicker.com/product/Qgx2FT/phanteks-revolt-x-1200w-80-platinum-certified-fully-modular-atx-power-supply-ph-p1200ps","(2 Ratings, 4.5 Average)"
"1672963987-1160","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/776a0bc9db4975f00616e916093031d4.256p.jpg","Silverstone DA1650 Gold","TypeATX","Efficiency Rating80+ Gold","Wattage1650 W","ModularFull","ColorBlack / White","323.99","Silverstone DA1650 Gold         (0)","https://es.pcpartpicker.com/product/sfbTwP/silverstone-da1650-gold-1650-w-80-gold-certified-fully-modular-atx-power-supply-sst-da1650-g","null"
"1672963989-1161","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/105950eeb9368cbce15269a3ab9d849b.256p.jpg","SeaSonic PRIME Ultra Gold 550","TypeATX","Efficiency Rating80+ Gold","Wattage550 W","ModularFull","ColorBlack","324.06","SeaSonic PRIME Ultra Gold 550         (2)","https://es.pcpartpicker.com/product/9nmxFT/seasonic-prime-ultra-gold-550w-80-gold-certified-fully-modular-atx-power-supply-ssr-550gd2","(2 Ratings, 5.0 Average)"
"1672963992-1162","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://m.media-amazon.com/images/I/51n-7HNjWrL.jpg","SeaSonic PRIME Ultra Titanium","TypeATX","Efficiency Rating80+ Titanium","Wattage650 W","ModularFull","Color","324.39","SeaSonic PRIME Ultra Titanium         (7)","https://es.pcpartpicker.com/product/fnjJ7P/seasonic-prime-ultra-titanium-650w-80-titanium-certified-fully-modular-atx-power-supply-ssr-650tr","(7 Ratings, 5.0 Average)"
"1672963994-1163","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://m.media-amazon.com/images/I/51KqzDYe4JL.jpg","PC Power & Cooling Silencer","TypeATX","Efficiency Rating80+ Platinum","Wattage1050 W","ModularFull","Color","330.00","PC Power & Cooling Silencer         (1)","https://es.pcpartpicker.com/product/Bz7v6h/pc-power-cooling-silencer-1050w-80-platinum-certified-fully-modular-atx-power-supply-fps1050-a5m00","(1 Rating, 5.0 Average)"
"1672963996-1164","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/85e8a9faf9a632beb8b8b8f7af0b5089.256p.jpg","Silverstone NJ450-SXL","TypeSFX","Efficiency Rating80+ Platinum","Wattage450 W","ModularFull","ColorBlack / Blue","332.00","Silverstone NJ450-SXL         (0)","https://es.pcpartpicker.com/product/TFMwrH/silverstone-nightjar-450w-80-platinum-certified-fully-modular-fanless-sfx-power-supply-sst-nj450-sxl","null"
"1672963999-1165","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/6a8a616ad8c5c8328c602091299aa18f.256p.jpg","SeaSonic FOCUS Plus Gold","TypeATX","Efficiency Rating80+ Gold","Wattage1000 W","ModularFull","ColorBlack","336.00","SeaSonic FOCUS Plus Gold         (10)","https://es.pcpartpicker.com/product/yTMwrH/seasonic-focus-plus-gold-1000-w-80-gold-certified-fully-modular-atx-power-supply-ssr-1000fx","(10 Ratings, 4.8 Average)"
"1672964001-1166","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/84953168c3aebea55de5277456208733.256p.jpg","Corsair RM750x","TypeATX","Efficiency Rating80+ Gold","Wattage750 W","ModularFull","Color","337.74","Corsair RM750x         (73)","https://es.pcpartpicker.com/product/9q38TW/corsair-power-supply-cp9020092na","(73 Ratings, 4.8 Average)"
"1672964003-1167","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/572836a3f2fc8ee586ff3ad85d979e7e.256p.jpg","SeaSonic PRIME PX-1300","TypeATX","Efficiency Rating80+ Platinum","Wattage1300 W","ModularFull","ColorBlack","339.65","SeaSonic PRIME PX-1300         (3)","https://es.pcpartpicker.com/product/s2ZFf7/seasonic-prime-px-1300-w-80-platinum-certified-fully-modular-atx-power-supply-ssr-1300pd","(3 Ratings, 5.0 Average)"
"1672964005-1168","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://m.media-amazon.com/images/I/41p8+JzLeYL.jpg","be quiet! Straight Power 11","TypeATX","Efficiency Rating80+ Platinum","Wattage1200 W","ModularFull","ColorBlack","339.99","be quiet! Straight Power 11         (0)","https://es.pcpartpicker.com/product/LxCFf7/be-quiet-straight-power-11-1200-w-80-platinum-certified-fully-modular-atx-power-supply-bn645","null"
"1672964008-1169","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/a1180b1a2b5e13cb95b839655e89cebc.256p.jpg","Asus ROG THOR P2 Gaming","TypeATX","Efficiency Rating80+ Platinum","Wattage1000 W","ModularFull","ColorSilver / Black","342.09","Asus ROG THOR P2 Gaming         (0)","https://es.pcpartpicker.com/product/PsNxFT/asus-rog-thor-p2-gaming-1000-w-80-platinum-certified-fully-modular-atx-power-supply-rog-thor-1000p2-gaming","null"
"1672964010-1170","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/a30a8c7b85ec517a19b9f3681531ac2d.256p.jpg","Phanteks Revolt X","TypeATX","Efficiency Rating80+ Platinum","Wattage1000 W","ModularFull","ColorBlack / Silver","343.85","Phanteks Revolt X         (2)","https://es.pcpartpicker.com/product/KMx2FT/phanteks-revolt-x-1000w-80-platinum-certified-fully-modular-atx-power-supply-ph-p1000ps","(2 Ratings, 5.0 Average)"
"1672964012-1171","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/0507a17b19d2080a2a8ce1119a204254.256p.jpg","SeaSonic PRIME 1300 Gold","TypeATX","Efficiency Rating80+ Gold","Wattage1300 W","ModularFull","ColorBlack","347.93","SeaSonic PRIME 1300 Gold         (1)","https://es.pcpartpicker.com/product/TYWfrH/seasonic-prime-gold-1300w-80-gold-certified-fully-modular-atx-power-supply-ssr-1300gd","(1 Rating, 4.0 Average)"
"1672964015-1172","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/5b4d3a0c8ba785ed560565371fb5b0a6.256p.jpg","Asus ROG THOR 1200P","TypeATX","Efficiency Rating80+ Platinum","Wattage1200 W","ModularFull","ColorBlack","349.00","Asus ROG THOR 1200P         (14)","https://es.pcpartpicker.com/product/DnBTwP/asus-rog-thor-1200p-1200-w-80-platinum-certified-fully-modular-atx-power-supply-rog-thor-1200p","(14 Ratings, 5.0 Average)"
"1672964017-1173","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/2f8794c5ac50f5b68812752fb408e31c.256p.jpg","Asus ROG THOR 850P","TypeATX","Efficiency Rating80+ Platinum","Wattage850 W","ModularFull","ColorBlack / Red","349.84","Asus ROG THOR 850P         (16)","https://es.pcpartpicker.com/product/6s448d/asus-rog-thor-850p-850-w-80-platinum-certified-fully-modular-atx-power-supply-rog-thor-850p","(16 Ratings, 4.2 Average)"
"1672964019-1174","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/406a3c9c2063f1cd7196cbcd4c54ef94.256p.jpg","Corsair CX600","TypeATX","Efficiency Rating80+ Bronze","Wattage600 W","ModularNo","Color","363.14","Corsair CX600         (127)","https://es.pcpartpicker.com/product/Cfw323/corsair-cx600-600-w-80-bronze-certified-atx-power-supply-cx600","(127 Ratings, 4.3 Average)"
"1672964022-1175","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/e47ce04db6298c9d5277ee6041de2c3b.256p.jpg","Gigabyte AORUS P1200W","TypeATX","Efficiency Rating80+ Platinum","Wattage1200 W","ModularFull","ColorBlack","363.80","Gigabyte AORUS P1200W         (0)","https://es.pcpartpicker.com/product/K2wypg/gigabyte-aorus-p-pm-1200-w-80-platinum-certified-fully-modular-atx-power-supply-gp-ap1200pm","null"
"1672964024-1176","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/e72c3fcfc63c5773b97d76236ab5441e.256p.jpg","be quiet! Dark Power 12","TypeATX","Efficiency Rating80+ Titanium","Wattage1000 W","ModularFull","ColorBlack","364.90","be quiet! Dark Power 12         (3)","https://es.pcpartpicker.com/product/hb8bt6/be-quiet-dark-power-12-1000-w-80-titanium-certified-fully-modular-atx-power-supply-bn316","(3 Ratings, 5.0 Average)"
"1672964026-1177","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://m.media-amazon.com/images/I/41v5hRa+TfL.jpg","be quiet! Dark Power Pro 12","TypeATX","Efficiency Rating80+ Titanium","Wattage1200 W","ModularFull","ColorBlack","376.40","be quiet! Dark Power Pro 12         (1)","https://es.pcpartpicker.com/product/c96qqs/be-quiet-dark-power-pro-12-1200-w-80-titanium-certified-fully-modular-atx-power-supply-bn646","(1 Rating, 5.0 Average)"
"1672964028-1178","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/b61e2d3e03344a41e574c2b58322d8e0.256p.jpg","Thermaltake Toughpower GF3 TT Premium","TypeATX","Efficiency Rating80+ Gold","Wattage1650 W","ModularFull","ColorBlack","379.99","Thermaltake Toughpower GF3 TT Premium         (1)","https://es.pcpartpicker.com/product/X93gXL/thermaltake-toughpower-gf3-tt-premium-1650-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-1600fnfagu-4","(1 Rating, 4.0 Average)"
"1672964031-1179","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/13e4db8617ceca5e24b20be802bfb76b.256p.jpg","Thermaltake Toughpower TF1 - TT Premium","TypeATX","Efficiency Rating80+ Titanium","Wattage1550 W","ModularFull","ColorBlack","384.90","Thermaltake Toughpower TF1 - TT Premium         (0)","https://es.pcpartpicker.com/product/p3LFf7/thermaltake-toughpower-tf1-tt-premium-1550-w-80-titanium-certified-fully-modular-atx-power-supply-ps-tpd-1550fnfatx-1","null"
"1672964033-1180","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/b7bb3e2fea075263ed3ba09b8790e399.256p.jpg","Thermaltake TOUGHPOWER PF1 ARGB","TypeATX","Efficiency Rating80+ Platinum","Wattage1200 W","ModularFull","Color","385.68","Thermaltake TOUGHPOWER PF1 ARGB         (1)","https://es.pcpartpicker.com/product/XzYQzy/thermaltake-toughpower-pf1-argb-1200-w-80-platinum-certified-fully-modular-atx-power-supply-ps-tpd-1200f3fapu-1","(1 Rating, 5.0 Average)"
"1672964035-1181","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/2cf59bea2b20354fde02093a5614eeae.256p.jpg","Silverstone Strider Titanium","TypeATX","Efficiency Rating80+ Titanium","Wattage1500 W","ModularFull","ColorBlack / Blue","399.50","Silverstone Strider Titanium         (1)","https://es.pcpartpicker.com/product/s6TPxr/silverstone-strider-titanium-1500-w-80-titanium-certified-fully-modular-atx-power-supply-sst-st1500-ti","(1 Rating, 2.0 Average)"
"1672964038-1182","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://m.media-amazon.com/images/I/41xO4i8u9+L.jpg","SeaSonic PRIME PX","TypeATX","Efficiency Rating80+ Platinum","Wattage1600 W","ModularFull","ColorBlack / Silver","415.51","SeaSonic PRIME PX         (0)","https://es.pcpartpicker.com/product/pkpzK8/seasonic-prime-px-1600-w-80-platinum-certified-fully-modular-atx-power-supply-prime-px-1600","null"
"1672964040-1183","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://m.media-amazon.com/images/I/41v5hRa+TfL.jpg","be quiet! Dark Power Pro 12","TypeATX","Efficiency Rating80+ Titanium","Wattage1500 W","ModularFull","ColorBlack","417.61","be quiet! Dark Power Pro 12         (4)","https://es.pcpartpicker.com/product/sdRgXL/be-quiet-dark-power-pro-12-1500-w-80-titanium-certified-fully-modular-atx-power-supply-bn647","(4 Ratings, 3.8 Average)"
"1672964042-1184","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/de7d1c7b1b6206da83e8caf02eeaf2e2.256p.jpg","FSP Group Hydro G Pro","TypeATX","Efficiency Rating80+ Gold","Wattage850 W","ModularFull","ColorBlack","418.41","FSP Group Hydro G Pro         (0)","https://es.pcpartpicker.com/product/KjZzK8/fsp-group-hydro-g-pro-850-w-80-gold-certified-fully-modular-atx-power-supply-hg2-850","null"
"1672964044-1185","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/5e460cf19ecf4ee8f0b8e9b1e5c2ad9a.256p.jpg","Cooler Master V850 Platinum","TypeATX","Efficiency Rating80+ Platinum","Wattage850 W","ModularFull","ColorBlack","428.32","Cooler Master V850 Platinum         (0)","https://es.pcpartpicker.com/product/ZrZFf7/cooler-master-v-platinum-850-w-80-platinum-certified-fully-modular-atx-power-supply-mpz-8501-afbapv-us","null"
"1672964047-1186","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/01be0dc728bb2a71561a02d049ddadb4.256p.jpg","Asus ROG THOR P2 Gaming EVA Edition","TypeATX","Efficiency Rating80+ Platinum","Wattage1000 W","ModularFull","ColorBlack / Silver","429.07","Asus ROG THOR P2 Gaming EVA Edition         (0)","https://es.pcpartpicker.com/product/ZkpzK8/asus-rog-thor-p2-gaming-eva-edition-1000-w-80-platinum-certified-fully-modular-atx-power-supply-90ye00l3-b0aa00","null"
"1672964049-1187","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/ddf30eb493b0cb3230e1d063ea7f358d.256p.jpg","Super Flower Leadex III Gold","TypeATX","Efficiency Rating80+ Gold","Wattage850 W","ModularFull","ColorBlack","432.33","Super Flower Leadex III Gold         (20)","https://es.pcpartpicker.com/product/8z7p99/super-flower-leadex-iii-gold-850-w-80-gold-certified-fully-modular-atx-power-supply-sf-850f14hg","(20 Ratings, 4.8 Average)"
"1672964051-1188","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://m.media-amazon.com/images/I/41Gsz8OrSdL.jpg","SeaSonic PRIME TX-1000","TypeATX","Efficiency Rating80+ Titanium","Wattage1000 W","ModularFull","ColorBlack","432.88","SeaSonic PRIME TX-1000         (7)","https://es.pcpartpicker.com/product/fKhmP6/seasonic-prime-tx-1000-w-80-titanium-certified-fully-modular-atx-power-supply-prime-tx-1000","(7 Ratings, 5.0 Average)"
"1672964054-1189","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/1cf29a6a0a51aaadac2027f3a9b6ef08.256p.jpg","Asus ROG THOR P2 Gaming","TypeATX","Efficiency Rating80+ Platinum","Wattage1200 W","ModularFull","ColorSilver / Black","448.87","Asus ROG THOR P2 Gaming         (0)","https://es.pcpartpicker.com/product/Fcstt6/asus-rog-thor-p2-gaming-1200-w-80-platinum-certified-fully-modular-atx-power-supply-rog-thor-1200p2-gaming","null"
"1672964056-1190","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/273e9a1b20fdddfcb664ce46efc7e821.256p.jpg","Antec High Current Gamer Gold","TypeATX","Efficiency Rating80+ Gold","Wattage650 W","ModularFull","ColorBlack","457.00","Antec High Current Gamer Gold         (4)","https://es.pcpartpicker.com/product/fndxFT/antec-high-current-gamer-gold-650w-80-gold-certified-fully-modular-atx-power-supply-hcg650-gold","(4 Ratings, 4.8 Average)"
"1672964058-1191","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://m.media-amazon.com/images/I/41zKVZOycJL.jpg","Corsair CX750","TypeATX","Efficiency Rating80+ Bronze","Wattage750 W","ModularNo","Color","458.08","Corsair CX750         (49)","https://es.pcpartpicker.com/product/wb3RsY/corsair-power-supply-cx750","(49 Ratings, 4.3 Average)"
"1672964060-1192","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/70fe10d5a0de7364a79f285b304accd5.256p.jpg","Super Flower Leadex Titanium","TypeATX","Efficiency Rating80+ Titanium","Wattage1000 W","ModularFull","ColorBlack","461.23","Super Flower Leadex Titanium         (3)","https://es.pcpartpicker.com/product/rt848d/super-flower-leadex-titanium-1000-w-80-titanium-certified-fully-modular-btx-power-supply-sf-1000f14ht","(3 Ratings, 5.0 Average)"
"1672964063-1193","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/f6712be842242278a6fc35fa28ea56b9.256p.jpg","SeaSonic PRIME TX","TypeATX","Efficiency Rating80+ Titanium","Wattage1300 W","ModularFull","ColorBlack / Silver","462.99","SeaSonic PRIME TX         (0)","https://es.pcpartpicker.com/product/HyYmP6/seasonic-prime-tx-1300-w-80-titanium-certified-fully-modular-atx-power-supply-prime-tx-1300","null"
"1672964065-1194","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/fc49efc3716dc51de27acf0ee6cfdd10.256p.jpg","Antec High Current Gamer Extreme","TypeATX","Efficiency Rating80+ Gold","Wattage1000 W","ModularFull","Color","474.16","Antec High Current Gamer Extreme         (2)","https://es.pcpartpicker.com/product/d7dxFT/antec-high-current-gamer-extreme-1000w-80-gold-certified-fully-modular-atx-power-supply-hcg1000-extreme","(2 Ratings, 4.5 Average)"
